id	PI3Ksign2_E001006_CD4Tcells_AZ4943_NS_KT_15	PI3Ksign2_E001006_CD4Tcells_AZ4943_S_KT_16	HUGO
ENST00000349496	0.0	0.0	CTNNB1
ENST00000349556	0.0	0.0	FGFR1OP
ENST00000349663	0.0	0.0	KDM5C
ENST00000349736	0.0	0.0	CSNK2A1
ENST00000349817	0.0	0.0	CD79B
ENST00000349824	0.0	0.0	IKZF1
ENST00000349937	0.0	0.0	TCF7L2
ENST00000350026	0.0	0.0	ARID1B
ENST00000350057	0.0	0.0	MDM2
ENST00000350061	0.0	0.0	CACNA1D
ENST00000350356	0.0	0.0	PRKACA
ENST00000350526	0.0	0.0	PAX3
ENST00000350721	0.0	0.0	ATR
ENST00000350766	0.0	0.0	MAPKAP1
ENST00000350773	0.0	0.0	TSC2
ENST00000350995	0.0	0.0	EZH2
ENST00000351017	0.0	0.0	MLLT4
ENST00000351677	0.0	0.0	PTPN11
ENST00000351936	0.0	0.0	FGFR2
ENST00000351960	0.0	0.0	NUMA1
ENST00000351986	0.0	0.0	NPM1
ENST00000352065	0.0	0.0	TCF7L2
ENST00000352159	0.0	0.0	FAS
ENST00000352241	0.0	0.0	MITF
ENST00000352367	0.0	0.0	TCL6
ENST00000352800	0.0	0.0	TBL1XR1
ENST00000352904	0.0	0.0	FGFR3
ENST00000352993	0.0	0.0	BRCA1
ENST00000353267	0.0	0.0	CREB1
ENST00000353275	0.0	0.0	WHSC1
ENST00000353334	0.0	0.0	CD74
ENST00000353533	0.0	0.0	MAP2K4
ENST00000353689	0.0	0.0	CCNB1IP1
ENST00000353801	0.0	0.0	HSP90AB1
ENST00000353887	0.0	0.0	NF2
ENST00000354026	0.0	0.0	PML
ENST00000354071	0.0	0.0	BRCA1
ENST00000354179	0.0	0.0	NSD1
ENST00000354209	0.0	0.0	PRKAA1
ENST00000354224	0.0	0.0	HGF
ENST00000354228	0.0	0.0	SEPT6
ENST00000354336	0.0	0.0	CRKL
ENST00000354359	0.0	0.0	GNAS
ENST00000354383	0.0	0.0	MUTYH
ENST00000354396	0.0	0.0	ARNT
ENST00000354416	0.0	0.0	SEPT6
ENST00000354600	0.0	0.0	TP63
ENST00000354618	0.0	0.0	THRAP3
ENST00000354636	0.0	0.0	HMGA2
ENST00000354667	0.0	0.0	HNRNPA2B1
ENST00000354724	0.0	0.0	HEY1
ENST00000354725	0.0	0.0	SND1
ENST00000354822	0.0	0.0	NKX2-1
ENST00000354866	0.0	0.0	AXIN1
ENST00000354903	0.0	0.0	PER1
ENST00000355112	0.0	0.0	BLM
ENST00000355193	0.0	0.0	KMT2C
ENST00000355254	0.0	0.0	NTRK3
ENST00000355260	0.0	0.0	NUP98
ENST00000355279	0.0	0.0	FAS
ENST00000355315	0.0	0.0	CHCHD7
ENST00000355371	0.0	0.0	KIAA1598
ENST00000355446	0.0	0.0	ERC1
ENST00000355498	0.0	0.0	MUTYH
ENST00000355508	0.0	0.0	CARD11
ENST00000355540	0.0	0.0	TRRAP
ENST00000355622	0.0	0.0	TLR4
ENST00000355630	0.0	0.0	MKL1
ENST00000355667	0.0	0.0	DNM2
ENST00000355681	0.0	0.0	FNBP1
ENST00000355710	0.0	0.0	RET
ENST00000355716	0.0	0.0	TNFRSF14
ENST00000355717	0.0	0.0	TCF7L2
ENST00000355739	0.0	0.0	ERCC5
ENST00000355740	0.0	0.0	FAS
ENST00000355772	0.0	0.0	ZNF384
ENST00000355774	0.0	0.0	MLH3
ENST00000355893	0.0	0.0	MLF1
ENST00000355928	0.0	0.0	LCK
ENST00000355995	0.0	0.0	TCF7L2
ENST00000356100	0.0	0.0	PTPRT
ENST00000356142	0.0	0.0	RAC1
ENST00000356175	0.0	0.0	NF1
ENST00000356207	0.0	0.0	FGFR1
ENST00000356219	0.0	0.0	NCOR2
ENST00000356226	0.0	0.0	FGFR2
ENST00000356239	0.0	0.0	AKAP9
ENST00000356338	0.0	0.0	MYO5A
ENST00000356341	0.0	0.0	PAK1
ENST00000356360	0.0	0.0	PICALM
ENST00000356408	0.0	0.0	CARD11
ENST00000356641	0.0	0.0	ARHGEF12
ENST00000356674	0.0	0.0	HNRNPA2B1
ENST00000356698	0.0	0.0	RSPO3
ENST00000356769	0.0	0.0	NACA
ENST00000356770	0.0	0.0	PBRM1
ENST00000356819	0.0	0.0	NRG1
ENST00000356825	0.0	0.0	SMAD2
ENST00000356842	0.0	0.0	BCL11A
ENST00000357008	0.0	0.0	CHD4
ENST00000357036	0.0	0.0	ELN
ENST00000357096	0.0	0.0	ACSL6
ENST00000357168	0.0	0.0	TCL6
ENST00000357195	0.0	0.0	BCL11B
ENST00000357214	0.0	0.0	SFPQ
ENST00000357339	0.0	0.0	FAS
ENST00000357364	0.0	0.0	IKZF1
ENST00000357387	0.0	0.0	RICTOR
ENST00000357430	0.0	0.0	ACSL3
ENST00000357482	0.0	0.0	USP6
ENST00000357555	0.0	0.0	FGFR2
ENST00000357628	0.0	0.0	POT1
ENST00000357654	0.0	0.0	BRCA1
ENST00000357724	0.0	0.0	NTRK3
ENST00000357943	0.0	0.0	CCNE1
ENST00000357992	0.0	0.0	ELK4
ENST00000358049	0.0	0.0	KLK2
ENST00000358100	0.0	0.0	AKAP9
ENST00000358127	0.0	0.0	PAX5
ENST00000358156	0.0	0.0	SRSF2
ENST00000358208	0.0	0.0	SRC
ENST00000358212	0.0	0.0	MYO5A
ENST00000358273	0.0	0.0	NF1
ENST00000358335	0.0	0.0	AKT2
ENST00000358356	0.0	0.0	RUNX1
ENST00000358389	0.0	0.0	CNOT3
ENST00000358402	0.0	0.0	MAX
ENST00000358465	0.0	0.0	TRIM33
ENST00000358485	0.0	0.0	CASP8
ENST00000358487	0.0	0.0	FGFR2
ENST00000358510	0.0	0.0	BCL11A
ENST00000358575	0.0	0.0	FIP1L1
ENST00000358595	0.0	0.0	ARNT
ENST00000358598	0.0	0.0	PRKAR1A
ENST00000358660	0.0	0.0	NTRK1
ENST00000358664	0.0	0.0	MAX
ENST00000358671	0.0	0.0	FCGR2B
ENST00000358681	0.0	0.0	EXT2
ENST00000358808	0.0	0.0	CLIP1
ENST00000358871	0.0	0.0	TFEB
ENST00000358929	0.0	0.0	ELN
ENST00000358932	0.0	0.0	CCNB1IP1
ENST00000358965	0.0	0.0	NUMA1
ENST00000359013	0.0	0.0	TGFBR2
ENST00000359028	0.0	0.0	AKAP9
ENST00000359033	0.0	0.0	CYP2D6
ENST00000359117	0.0	0.0	MLF1
ENST00000359149	0.0	0.0	ATP2B3
ENST00000359171	0.0	0.0	NUP98
ENST00000359188	0.0	0.0	ABI1
ENST00000359195	0.0	0.0	PIK3CG
ENST00000359197	0.0	0.0	IKZF1
ENST00000359354	0.0	0.0	FGFR2
ENST00000359370	0.0	0.0	FGF1
ENST00000359428	0.0	0.0	NUP214
ENST00000359450	0.0	0.0	TIAF1
ENST00000359540	0.0	0.0	BCR
ENST00000359597	0.0	0.0	TP53
ENST00000359614	0.0	0.0	SDHAF2
ENST00000359629	0.0	0.0	BCL11A
ENST00000359651	0.0	0.0	ELF3
ENST00000359692	0.0	0.0	DNM2
ENST00000359863	0.0	0.0	TRRAP
ENST00000359928	0.0	0.0	PML
ENST00000359995	0.0	0.0	SRSF2
ENST00000360016	0.0	0.0	BRD4
ENST00000360091	0.0	0.0	EWSR1
ENST00000360104	0.0	0.0	KMT2C
ENST00000360110	0.0	0.0	TFRC
ENST00000360124	0.0	0.0	CYP2D6
ENST00000360144	0.0	0.0	FGFR2
ENST00000360156	0.0	0.0	SEPT6
ENST00000360264	0.0	0.0	CUX1
ENST00000360270	0.0	0.0	MSN
ENST00000360348	0.0	0.0	RUNX1T1
ENST00000360380	0.0	0.0	STIL
ENST00000360413	0.0	0.0	SRGAP3
ENST00000360430	0.0	0.0	MDM2
ENST00000360439	0.0	0.0	SIN3A
ENST00000360608	0.0	0.0	CYP2D6
ENST00000360612	0.0	0.0	PIM3
ENST00000360632	0.0	0.0	WWTR1
ENST00000360787	0.0	0.0	HNRNPA2B1
ENST00000360905	0.0	0.0	ERC1
ENST00000360948	0.0	0.0	NTRK3
ENST00000360966	0.0	0.0	FGF1
ENST00000361110	0.0	0.0	PIK3CD
ENST00000361166	0.0	0.0	NF2
ENST00000361195	0.0	0.0	QKI
ENST00000361265	0.0	0.0	AJUBA
ENST00000361308	0.0	0.0	LMNA
ENST00000361337	0.0	0.0	TOP1
ENST00000361445	0.0	0.0	MTOR
ENST00000361452	0.0	0.0	NF2
ENST00000361524	0.0	0.0	ZNF521
ENST00000361632	0.0	0.0	CSF3R
ENST00000361654	0.0	0.0	CLIP1
ENST00000361676	0.0	0.0	NF2
ENST00000361752	0.0	0.0	QKI
ENST00000361758	0.0	0.0	QKI
ENST00000361804	0.0	0.0	SMC3
ENST00000361874	0.0	0.0	DCTN1
ENST00000361959	0.0	0.0	ZNF384
ENST00000362018	0.0	0.0	MTCP1
ENST00000366394	0.0	0.0	NUMA1
ENST00000366539	0.0	0.0	AKT3
ENST00000366540	0.0	0.0	AKT3
ENST00000366560	0.0	0.0	FH
ENST00000366806	0.0	0.0	MLLT4
ENST00000366809	0.0	0.0	MLLT4
ENST00000366813	0.0	0.0	H3F3A
ENST00000366814	0.0	0.0	H3F3A
ENST00000366815	0.0	0.0	H3F3A
ENST00000366816	0.0	0.0	H3F3A
ENST00000366847	0.0	0.0	FGFR1OP
ENST00000367075	0.0	0.0	EZR
ENST00000367145	0.0	0.0	SLC45A3
ENST00000367179	0.0	0.0	MDM4
ENST00000367180	0.0	0.0	MDM4
ENST00000367182	0.0	0.0	MDM4
ENST00000367183	0.0	0.0	MDM4
ENST00000367184	0.0	0.0	PIK3C2B
ENST00000367187	0.0	0.0	PIK3C2B
ENST00000367283	0.0	0.0	ELF3
ENST00000367284	0.0	0.0	ELF3
ENST00000367364	0.0	0.0	PTPRC
ENST00000367367	0.0	0.0	PTPRC
ENST00000367379	0.0	0.0	PTPRC
ENST00000367435	0.0	0.0	CDC73
ENST00000367478	0.0	0.0	TPR
ENST00000367623	0.0	0.0	ABL2
ENST00000367682	0.0	0.0	ECT2L
ENST00000367760	0.0	0.0	PRRX1
ENST00000367812	0.0	0.0	MYB
ENST00000367814	0.0	0.0	MYB
ENST00000367855	0.0	0.0	SGK1
ENST00000367857	0.0	0.0	SGK1
ENST00000367858	0.0	0.0	SGK1
ENST00000367897	0.0	0.0	PBX1
ENST00000367921	0.0	0.0	DDR2
ENST00000367922	0.0	0.0	DDR2
ENST00000367961	0.0	0.0	FCGR2B
ENST00000367975	0.0	0.0	SDHC
ENST00000367998	0.0	0.0	B4GALT3
ENST00000368196	0.0	0.0	NTRK1
ENST00000368202	0.0	0.0	PTPRK
ENST00000368205	0.0	0.0	PTPRK
ENST00000368207	0.0	0.0	PTPRK
ENST00000368210	0.0	0.0	PTPRK
ENST00000368213	0.0	0.0	PTPRK
ENST00000368215	0.0	0.0	PTPRK
ENST00000368226	0.0	0.0	PTPRK
ENST00000368297	0.0	0.0	LMNA
ENST00000368298	0.0	0.0	LMNA
ENST00000368299	0.0	0.0	LMNA
ENST00000368300	0.0	0.0	LMNA
ENST00000368301	0.0	0.0	LMNA
ENST00000368317	0.0	0.0	RSPO3
ENST00000368322	0.0	0.0	RIT1
ENST00000368323	0.0	0.0	RIT1
ENST00000368389	0.0	0.0	MUC1
ENST00000368390	0.0	0.0	MUC1
ENST00000368392	0.0	0.0	MUC1
ENST00000368393	0.0	0.0	MUC1
ENST00000368396	0.0	0.0	MUC1
ENST00000368398	0.0	0.0	MUC1
ENST00000368498	0.0	0.0	GOPC
ENST00000368507	0.0	0.0	ROS1
ENST00000368508	0.0	0.0	ROS1
ENST00000368527	0.0	0.0	TPM3
ENST00000368530	0.0	0.0	TPM3
ENST00000368531	0.0	0.0	TPM3
ENST00000368533	0.0	0.0	TPM3
ENST00000368545	0.0	0.0	TPM3
ENST00000368921	0.0	0.0	MLLT11
ENST00000368959	0.0	0.0	NUMA1
ENST00000369026	0.0	0.0	MCL1
ENST00000369056	0.0	0.0	FGFR2
ENST00000369058	0.0	0.0	FGFR2
ENST00000369059	0.0	0.0	FGFR2
ENST00000369060	0.0	0.0	FGFR2
ENST00000369061	0.0	0.0	FGFR2
ENST00000369089	0.0	0.0	PRDM1
ENST00000369091	0.0	0.0	PRDM1
ENST00000369096	0.0	0.0	PRDM1
ENST00000369347	0.0	0.0	PDE4DIP
ENST00000369349	0.0	0.0	PDE4DIP
ENST00000369351	0.0	0.0	PDE4DIP
ENST00000369354	0.0	0.0	PDE4DIP
ENST00000369356	0.0	0.0	PDE4DIP
ENST00000369386	0.0	0.0	TCF7L2
ENST00000369389	0.0	0.0	TCF7L2
ENST00000369395	0.0	0.0	TCF7L2
ENST00000369397	0.0	0.0	TCF7L2
ENST00000369448	0.0	0.0	FAM46C
ENST00000369452	0.0	0.0	SHOC2
ENST00000369476	0.0	0.0	MTCP1
ENST00000369494	0.0	0.0	ATP1A1
ENST00000369496	0.0	0.0	ATP1A1
ENST00000369535	0.0	0.0	NRAS
ENST00000369543	0.0	0.0	TRIM33
ENST00000369784	0.0	0.0	RBM15
ENST00000369817	0.0	0.0	RPL10
ENST00000369857	0.0	0.0	NT5C2
ENST00000369899	0.0	0.0	SUFU
ENST00000369902	0.0	0.0	SUFU
ENST00000369966	0.0	0.0	NFKB2
ENST00000370186	0.0	0.0	ATP2B3
ENST00000370196	0.0	0.0	TLX1
ENST00000370321	0.0	0.0	RPL5
ENST00000370580	0.0	0.0	BCL10
ENST00000370767	0.0	0.0	FUBP1
ENST00000370768	0.0	0.0	FUBP1
ENST00000370799	0.0	0.0	PHF6
ENST00000370800	0.0	0.0	PHF6
ENST00000370803	0.0	0.0	PHF6
ENST00000370818	0.0	0.0	GPC3
ENST00000370848	0.0	0.0	SS18L1
ENST00000371075	0.0	0.0	GNAS
ENST00000371081	0.0	0.0	GNAS
ENST00000371085	0.0	0.0	GNAS
ENST00000371095	0.0	0.0	GNAS
ENST00000371098	0.0	0.0	GNAS
ENST00000371099	0.0	0.0	GNAS
ENST00000371100	0.0	0.0	GNAS
ENST00000371102	0.0	0.0	GNAS
ENST00000371144	1749.7	0.0	STAG2
ENST00000371145	0.0	0.0	STAG2
ENST00000371157	0.0	0.0	STAG2
ENST00000371160	0.0	0.0	STAG2
ENST00000371222	0.0	0.0	JUN
ENST00000371244	0.0	0.0	PRKAA2
ENST00000371471	0.0	0.0	ZNF217
ENST00000371497	0.0	0.0	TSHZ2
ENST00000371539	0.0	0.0	SALL4
ENST00000371554	0.0	0.0	HSP90AB1
ENST00000371564	0.0	0.0	NFATC2
ENST00000371646	0.0	2855.06	HSP90AB1
ENST00000371727	0.0	0.0	EPS15
ENST00000371730	0.0	0.0	EPS15
ENST00000371733	0.0	0.0	EPS15
ENST00000371761	0.0	0.0	CDKN2C
ENST00000371834	0.0	0.0	BRD3
ENST00000371835	0.0	0.0	BRD4
ENST00000371842	0.0	0.0	BRD3
ENST00000371857	0.0	0.0	FAS
ENST00000371877	0.0	0.0	STIL
ENST00000371884	0.0	0.0	TAL1
ENST00000371906	0.0	0.0	AGTR2
ENST00000371953	0.0	0.0	PTEN
ENST00000372037	0.0	0.0	BMPR1A
ENST00000372047	0.0	0.0	RALGDS
ENST00000372050	0.0	0.0	RALGDS
ENST00000372062	0.0	0.0	RALGDS
ENST00000372098	0.0	0.0	MUTYH
ENST00000372104	0.0	0.0	MUTYH
ENST00000372110	0.0	0.0	MUTYH
ENST00000372115	0.0	0.0	MUTYH
ENST00000372321	0.0	0.0	NUTM2B
ENST00000372348	0.0	0.0	ABL1
ENST00000372470	0.0	0.0	MPL
ENST00000372686	0.0	0.0	SET
ENST00000372688	0.0	0.0	SET
ENST00000372692	0.0	0.0	SET
ENST00000372711	0.0	0.0	KAT6B
ENST00000372714	0.0	0.0	KAT6B
ENST00000372724	0.0	0.0	KAT6B
ENST00000372725	0.0	0.0	KAT6B
ENST00000372733	0.0	0.0	SDC4
ENST00000372815	0.0	0.0	MYCL
ENST00000372816	0.0	0.0	MYCL
ENST00000372880	0.0	0.0	BTK
ENST00000372987	0.0	0.0	CCND3
ENST00000372988	0.0	0.0	CCND3
ENST00000372991	0.0	0.0	CCND3
ENST00000373033	0.0	0.0	TFEB
ENST00000373077	0.0	0.0	SGK2
ENST00000373092	0.0	0.0	SGK2
ENST00000373100	0.0	0.0	SGK2
ENST00000373103	0.0	0.0	CSF3R
ENST00000373104	0.0	0.0	CSF3R
ENST00000373106	0.0	0.0	CSF3R
ENST00000373184	0.0	0.0	PTPRT
ENST00000373187	0.0	0.0	PTPRT
ENST00000373190	0.0	0.0	PTPRT
ENST00000373193	0.0	0.0	PTPRT
ENST00000373198	0.0	0.0	PTPRT
ENST00000373201	0.0	0.0	PTPRT
ENST00000373209	0.0	0.0	PRF1
ENST00000373264	0.0	0.0	CDK9
ENST00000373271	0.0	0.0	PLCG1
ENST00000373313	0.0	0.0	MAFB
ENST00000373344	0.0	0.0	ATRX
ENST00000373496	0.0	0.0	MAPKAP1
ENST00000373498	0.0	0.0	MAPKAP1
ENST00000373503	0.0	0.0	MAPKAP1
ENST00000373509	0.0	0.0	PIM1
ENST00000373511	0.0	0.0	MAPKAP1
ENST00000373547	0.0	0.0	PPP6C
ENST00000373557	0.0	0.0	LCK
ENST00000373558	0.0	0.0	SRC
ENST00000373562	0.0	0.0	LCK
ENST00000373564	0.0	0.0	LCK
ENST00000373567	0.0	0.0	SRC
ENST00000373578	0.0	0.0	SRC
ENST00000373644	0.0	0.0	TET1
ENST00000373711	0.0	0.0	CDKN1A
ENST00000373715	0.0	0.0	SRSF3
ENST00000373775	0.0	0.0	TAF1
ENST00000373790	0.0	0.0	TAF1
ENST00000373841	0.0	0.0	NONO
ENST00000373844	0.0	0.0	CNTRL
ENST00000373845	0.0	0.0	CNTRL
ENST00000373847	0.0	0.0	CNTRL
ENST00000373850	0.0	0.0	CNTRL
ENST00000373851	0.0	0.0	CNTRL
ENST00000373855	0.0	0.0	CNTRL
ENST00000373856	0.0	0.0	NONO
ENST00000373865	0.0	0.0	CNTRL
ENST00000374080	0.0	0.0	MED12
ENST00000374102	0.0	0.0	MED12
ENST00000374116	0.0	0.0	HMGA1
ENST00000374152	0.0	0.0	ARID1A
ENST00000374259	0.0	0.0	FOXO4
ENST00000374542	0.0	0.0	DAXX
ENST00000374555	0.0	0.0	MDS2
ENST00000374672	0.0	0.0	KLF4
ENST00000374690	0.0	0.0	AR
ENST00000374825	0.0	0.0	BRD2
ENST00000374826	0.0	0.0	PMS1
ENST00000374831	0.0	0.0	BRD2
ENST00000374869	0.0	0.0	AMER1
ENST00000375128	0.0	0.0	XPA
ENST00000375271	0.0	0.0	PTCH1
ENST00000375274	0.0	0.0	PTCH1
ENST00000375290	0.0	0.0	PTCH1
ENST00000375305	0.0	0.0	FANCC
ENST00000375321	0.0	0.0	MAP3K8
ENST00000375322	0.0	0.0	MAP3K8
ENST00000375340	0.0	0.0	SMC1A
ENST00000375350	0.0	0.0	NSD1
ENST00000375375	0.0	0.0	PAX7
ENST00000375379	0.0	0.0	KDM5C
ENST00000375383	0.0	0.0	KDM5C
ENST00000375401	0.0	0.0	KDM5C
ENST00000375499	0.0	0.0	SDHB
ENST00000375549	0.0	0.0	SDHD
ENST00000375550	0.0	0.0	OMD
ENST00000375687	0.0	0.0	ASXL1
ENST00000375689	0.0	0.0	ASXL1
ENST00000375702	0.0	0.0	AXIN2
ENST00000375746	0.0	0.0	SYK
ENST00000375747	0.0	0.0	SYK
ENST00000375751	0.0	0.0	SYK
ENST00000375754	0.0	0.0	SYK
ENST00000375759	0.0	0.0	SPEN
ENST00000375954	0.0	0.0	ERCC5
ENST00000375958	0.0	0.0	ERCC5
ENST00000376055	0.0	0.0	BCL2L1
ENST00000376062	0.0	0.0	BCL2L1
ENST00000376131	0.0	0.0	FGF14
ENST00000376137	0.0	0.0	ABI1
ENST00000376138	0.0	0.0	ABI1
ENST00000376139	0.0	0.0	ABI1
ENST00000376140	0.0	0.0	ABI1
ENST00000376142	0.0	0.0	ABI1
ENST00000376143	0.0	0.0	FGF14
ENST00000376160	0.0	0.0	ABI1
ENST00000376166	0.0	0.0	ABI1
ENST00000376170	0.0	0.0	ABI1
ENST00000376509	0.0	0.0	PIM2
ENST00000376567	0.0	0.0	DDR1
ENST00000376568	0.0	0.0	DDR1
ENST00000376569	0.0	0.0	DDR1
ENST00000376570	0.0	0.0	DDR1
ENST00000376575	0.0	0.0	DDR1
ENST00000376665	0.0	0.0	GATA1
ENST00000376670	0.0	0.0	GATA1
ENST00000376701	0.0	0.0	WAS
ENST00000376802	0.0	0.0	HLA-A
ENST00000376806	0.0	0.0	HLA-A
ENST00000376809	0.0	0.0	HLA-A
ENST00000376838	0.0	0.0	MTOR
ENST00000376919	0.0	0.0	SSX1
ENST00000377039	0.0	0.0	ARAF
ENST00000377045	0.0	0.0	ARAF
ENST00000377059	0.0	0.0	MLLT10
ENST00000377072	0.0	0.0	MLLT10
ENST00000377091	0.0	0.0	MLLT10
ENST00000377100	0.0	0.0	MLLT10
ENST00000377115	0.0	0.0	FOXA2
ENST00000377194	0.0	0.0	TRIM27
ENST00000377199	0.0	0.0	TRIM27
ENST00000377313	0.0	0.0	MEN1
ENST00000377316	0.0	0.0	MEN1
ENST00000377321	0.0	0.0	MEN1
ENST00000377326	0.0	0.0	MEN1
ENST00000377346	0.0	0.0	PIK3CD
ENST00000377482	0.0	0.0	ERRFI1
ENST00000377604	0.0	0.0	RBM10
ENST00000377777	0.0	0.0	HIST1H2BD
ENST00000377795	0.0	0.0	CD74
ENST00000377808	0.0	0.0	SMARCE1
ENST00000377840	0.0	0.0	PAX5
ENST00000377847	0.0	0.0	PAX5
ENST00000377852	0.0	0.0	PAX5
ENST00000377853	0.0	0.0	PAX5
ENST00000377967	0.0	0.0	KDM6A
ENST00000377970	0.0	0.0	MYC
ENST00000378004	0.0	0.0	ARHGAP26
ENST00000378013	0.0	0.0	ARHGAP26
ENST00000378046	0.0	0.0	FGF1
ENST00000378204	0.0	0.0	EXT1
ENST00000378308	0.0	0.0	USP9X
ENST00000378389	0.0	0.0	PRDM16
ENST00000378391	0.0	0.0	PRDM16
ENST00000378444	0.0	0.0	BCOR
ENST00000378455	0.0	0.0	BCOR
ENST00000378463	0.0	0.0	BCOR
ENST00000378593	0.0	0.0	AFF4
ENST00000378595	0.0	0.0	AFF4
ENST00000378600	0.0	0.0	DDB2
ENST00000378601	0.0	0.0	DDB2
ENST00000378603	0.0	0.0	DDB2
ENST00000378643	0.0	0.0	FANCG
ENST00000379077	0.0	0.0	WT1
ENST00000379079	0.0	0.0	WT1
ENST00000379141	0.0	0.0	LRIG3
ENST00000379213	0.0	0.0	STRN
ENST00000379240	0.0	0.0	ACSL6
ENST00000379244	0.0	0.0	ACSL6
ENST00000379246	0.0	0.0	ACSL6
ENST00000379255	0.0	0.0	ACSL6
ENST00000379264	0.0	0.0	ACSL6
ENST00000379328	0.0	0.0	GATA3
ENST00000379561	0.0	0.0	FOXO1
ENST00000379589	0.0	0.0	LHFP
ENST00000379792	0.0	0.0	HERPUD1
ENST00000379951	0.0	0.0	LEF1
ENST00000380013	0.0	0.0	TET2
ENST00000380142	0.0	0.0	CDKN2B
ENST00000380150	0.0	0.0	CDKN2A
ENST00000380151	0.0	0.0	CDKN2A
ENST00000380152	0.0	0.0	BRCA2
ENST00000380158	0.0	0.0	RAP1GDS1
ENST00000380244	0.0	0.0	FUS
ENST00000380276	0.0	0.0	U2AF1
ENST00000380308	0.0	0.0	ZRSR2
ENST00000380321	0.0	0.0	MLLT3
ENST00000380323	0.0	0.0	MLLT3
ENST00000380338	0.0	0.0	MLLT3
ENST00000380381	0.0	0.0	RPS6
ENST00000380384	0.0	0.0	RPS6
ENST00000380394	0.0	0.0	RPS6
ENST00000380416	0.0	0.0	PMS2
ENST00000380518	0.0	0.0	COL2A1
ENST00000380525	0.0	0.0	CARS
ENST00000380553	0.0	0.0	ELN
ENST00000380562	0.0	0.0	ELN
ENST00000380575	0.0	0.0	ELN
ENST00000380576	0.0	0.0	ELN
ENST00000380584	0.0	0.0	ELN
ENST00000380628	0.0	0.0	FGF5
ENST00000380654	0.0	0.0	EBF1
ENST00000380715	0.0	0.0	PSIP1
ENST00000380716	0.0	0.0	PSIP1
ENST00000380733	0.0	0.0	PSIP1
ENST00000380737	0.0	0.0	PPP2R2A
ENST00000380738	0.0	0.0	PSIP1
ENST00000380746	0.0	0.0	DNMT3A
ENST00000380756	0.0	0.0	DNMT3A
ENST00000380874	0.0	0.0	FOXC1
ENST00000380921	0.0	0.0	NFIB
ENST00000380924	0.0	0.0	NFIB
ENST00000380934	0.0	0.0	NFIB
ENST00000380946	0.0	0.0	KLF6
ENST00000380953	0.0	0.0	NFIB
ENST00000380956	0.0	0.0	IRF4
ENST00000380959	0.0	0.0	NFIB
ENST00000380968	0.0	0.0	MLH3
ENST00000380987	0.0	0.0	FLT3
ENST00000381020	0.0	0.0	CDX2
ENST00000381286	0.0	0.0	IL6ST
ENST00000381287	0.0	0.0	IL6ST
ENST00000381293	0.0	0.0	IL6ST
ENST00000381294	0.0	0.0	IL6ST
ENST00000381297	0.0	0.0	P2RY8
ENST00000381298	0.0	0.0	IL6ST
ENST00000381513	0.0	0.0	SMARCD1
ENST00000381527	0.0	0.0	CDK8
ENST00000381551	0.0	0.0	PDGFB
ENST00000381566	0.0	0.0	CRLF2
ENST00000381567	0.0	0.0	CRLF2
ENST00000381573	0.0	0.0	CD274
ENST00000381577	0.0	0.0	CD274
ENST00000381652	0.0	0.0	JAK2
ENST00000381689	0.0	0.0	NUTM2A
ENST00000381707	0.0	0.0	NUTM2A
ENST00000381715	0.0	0.0	FKBP1A
ENST00000381719	0.0	0.0	FKBP1A
ENST00000381724	0.0	0.0	FKBP1A
ENST00000381799	0.0	0.0	RHOH
ENST00000381835	0.0	0.0	CIITA
ENST00000382041	0.0	0.0	NIN
ENST00000382043	0.0	0.0	NIN
ENST00000382051	0.0	0.0	SLC34A2
ENST00000382070	0.0	0.0	CREBBP
ENST00000382321	0.0	0.0	PMS2
ENST00000382353	0.0	0.0	FGF9
ENST00000382357	0.0	0.0	OLIG2
ENST00000382450	0.0	0.0	MLST8
ENST00000382538	0.0	0.0	TSC2
ENST00000382565	0.0	0.0	CHEK2
ENST00000382580	0.0	0.0	CHEK2
ENST00000382888	0.0	0.0	WHSC1
ENST00000382891	0.0	0.0	WHSC1
ENST00000382892	0.0	0.0	WHSC1
ENST00000382895	0.0	0.0	WHSC1
ENST00000382899	0.0	0.0	KDM6A
ENST00000383045	0.0	0.0	SEPT5
ENST00000383070	0.0	0.0	SRY
ENST00000383807	0.0	0.0	FANCD2
ENST00000383836	0.0	0.0	SRGAP3
ENST00000384835	0.0	0.0	MIR142
ENST00000388922	0.0	0.0	ACVRL1
ENST00000389048	0.0	0.0	ALK
ENST00000389118	0.0	0.0	RANBP17
ENST00000389138	0.0	0.0	ERCC4
ENST00000389168	0.0	0.0	FLCN
ENST00000389169	0.0	0.0	FLCN
ENST00000389171	0.0	0.0	FLCN
ENST00000389224	0.0	0.0	PDPK1
ENST00000389253	0.0	0.0	DNM2
ENST00000389272	0.0	0.0	STAT3
ENST00000389301	0.0	0.0	FANCA
ENST00000389302	0.0	0.0	FANCA
ENST00000389484	0.0	0.0	LRP1B
ENST00000389506	0.0	0.0	KMT2A
ENST00000389869	0.0	0.0	NIN
ENST00000389970	0.0	0.0	CYP2D6
ENST00000390683	0.0	0.0	RAD51B
ENST00000391757	0.0	0.0	TFPT
ENST00000391758	0.0	0.0	TFPT
ENST00000391759	0.0	0.0	TFPT
ENST00000391791	0.0	0.0	PPP2R1A
